Compound,Source (ICSD ID or reference),A,A Oxidation State,B, B Oxidation State,B',B' Oxidation State,X,X Oxidation State,A Radius,B Radius,B' Radius,X Radius
Cs2LiYCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Li,1,Y,3,Cl,-1,1.88,0.76,0.9,1.81
Cs2NaAmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Am,3,Cl,-1,1.88,1.02,0.975,1.81
Cs2NaBiCl6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,Bi,3,Cl,-1,1.88,1.02,1.03,1.81
Cs2NaBkCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Bk,3,Cl,-1,1.88,1.02,0.96,1.81
Cs2NaCeBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Ce,3,Br,-1,1.88,1.02,1.01,1.96
Cs2NaCeCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Ce,3,Cl,-1,1.88,1.02,1.01,1.81
Cs2NaCeF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Ce,3,F,-1,1.88,1.02,1.01,1.33
Cs2NaDyBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Dy,3,Br,-1,1.88,1.02,0.912,1.96
Cs2NaDyCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Dy,3,Cl,-1,1.88,1.02,0.912,1.81
Cs2NaDyF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Dy,3,F,-1,1.88,1.02,0.912,1.33
Cs2NaErBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Er,3,Br,-1,1.88,1.02,0.89,1.96
Cs2NaErCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Er,3,Cl,-1,1.88,1.02,0.89,1.81
Cs2NaErF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Er,3,F,-1,1.88,1.02,0.89,1.33
Cs2NaEuBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Eu,3,Br,-1,1.88,1.02,0.947,1.96
Cs2NaEuCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Eu,3,Cl,-1,1.88,1.02,0.947,1.81
Cs2NaEuF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Eu,3,F,-1,1.88,1.02,0.947,1.33
Cs2NaFeCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Fe,3,Cl,-1,1.88,1.02,0.55,1.81
Cs2NaGdBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Gd,3,Br,-1,1.88,1.02,0.938,1.96
Cs2NaGdCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Gd,3,Cl,-1,1.88,1.02,0.938,1.81
Cs2NaGdF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Gd,3,F,-1,1.88,1.02,0.938,1.33
Cs2NaHoBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Ho,3,Br,-1,1.88,1.02,0.901,1.96
Cs2NaHoCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Ho,3,Cl,-1,1.88,1.02,0.901,1.81
Cs2NaHoF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Ho,3,F,-1,1.88,1.02,0.901,1.33
Cs2NaInCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,In,3,Cl,-1,1.88,1.02,0.8,1.81
Cs2NaLaBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,La,3,Br,-1,1.88,1.02,1.032,1.96
Cs2NaLaCl6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,La,3,Cl,-1,1.88,1.02,1.032,1.81
Cs2NaLuBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Lu,3,Br,-1,1.88,1.02,0.861,1.96
Cs2NaLuBr6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,,1,Lu,3,Br,-1,1.88,,0.861,1.96
Cs2NaLuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Lu,3,Cl,-1,1.88,1.02,0.861,1.81
Cs2NaLuF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Lu,3,F,-1,1.88,1.02,0.861,1.33
Cs2NaLuI6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Lu,3,I,-1,1.88,1.02,0.861,2.2
Cs2NaNdBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Nd,3,Br,-1,1.88,1.02,0.983,1.96
Cs2NaNdCl6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,Nd,3,Cl,-1,1.88,1.02,0.983,1.81
Cs2NaPmBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Pm,3,Br,-1,1.88,1.02,0.97,1.96
Cs2NaPrBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Pr,3,Br,-1,1.88,1.02,0.99,1.96
Cs2NaPrCl6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,Pr,3,Cl,-1,1.88,1.02,0.99,1.81
Cs2NaPuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Pu,3,Cl,-1,1.88,1.02,1,1.81
Cs2NaSbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Sb,3,Cl,-1,1.88,1.02,0.76,1.81
Cs2NaScBr6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Sc,3,Br,-1,1.88,1.02,0.745,1.96
Cs2NaScCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Sc,3,Cl,-1,1.88,1.02,0.745,1.81
Cs2NaScF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Sc,3,F,-1,1.88,1.02,0.745,1.33
Cs2NaScI6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Sc,3,I,-1,1.88,1.02,0.745,2.2
Cs2NaSmBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Sm,3,Br,-1,1.88,1.02,0.958,1.96
Cs2NaSmCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Sm,3,Cl,-1,1.88,1.02,0.958,1.81
Cs2NaSmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Sm,3,F,-1,1.88,1.02,0.958,1.33
Cs2NaTbBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Tb,3,Br,-1,1.88,1.02,0.923,1.96
Cs2NaTbCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Tb,3,Cl,-1,1.88,1.02,0.923,1.81
Cs2NaTbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Tb,3,F,-1,1.88,1.02,0.923,1.33
Cs2NaTiCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Ti,3,Cl,-1,1.88,1.02,0.67,1.81
Cs2NaTlCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Tl,3,Cl,-1,1.88,1.02,0.885,1.81
Cs2NaTmBr6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,Tm,3,Br,-1,1.88,1.02,0.88,1.96
Cs2NaTmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Tm,3,Cl,-1,1.88,1.02,0.88,1.81
Cs2NaTmF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Tm,3,F,-1,1.88,1.02,0.88,1.33
Cs2NaTmI6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Tm,3,I,-1,1.88,1.02,0.88,2.2
Cs2NaYbBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Yb,3,Br,-1,1.88,1.02,0.868,1.96
Cs2NaYbCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Yb,3,Cl,-1,1.88,1.02,0.868,1.81
Cs2NaYbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,YB,3,F,-1,1.88,1.02,,1.33
Cs2NaYbF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Yb,3,F,-1,1.88,1.02,0.868,1.33
Cs2NaYBr6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Na,1,Y,3,Br,-1,1.88,1.02,0.9,1.96
Cs2NaYCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Na,1,Y,3,Cl,-1,1.88,1.02,0.9,1.81
Cs2NaYF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Na,1,Y,3,F,-1,1.88,1.02,0.9,1.33
Cs2RbAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,Al,3,F,-1,1.88,1.52,0.535,1.33
Cs2RbCeF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Ce,3,F,-1,1.88,1.52,1.01,1.33
Cs2RbCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,Cr,3,F,-1,1.88,1.52,0.615,1.33
Cs2RbDyF6,"Phys Solid State, 43, 1, 127-136 (2001)",Cs,1,Rb,1,Dy,3,F,-1,1.88,1.52,0.912,1.33
Cs2RbErF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Er,3,F,-1,1.88,1.52,0.89,1.33
Cs2RbEuF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Eu,3,F,-1,1.88,1.52,0.947,1.33
Cs2RbFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,Fe,3,F,-1,1.88,1.52,0.55,1.33
Cs2RbGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,Ga,3,F,-1,1.88,1.52,0.62,1.33
Cs2RbHoF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,Ho,3,F,-1,1.88,1.52,0.901,1.33
Cs2RbLaF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,La,3,F,-1,1.88,1.52,1.032,1.33
Cs2RbLuF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Lu,3,F,-1,1.88,1.52,0.861,1.33
Cs2RbNdF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Nd,3,F,-1,1.88,1.52,0.983,1.33
Cs2RbPrF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Pr,3,F,-1,1.88,1.52,0.99,1.33
Cs2RbSmF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Sm,3,F,-1,1.88,1.52,0.958,1.33
Cs2RbTbF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Tb,3,F,-1,1.88,1.52,0.923,1.33
Cs2RbTmF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rv,1,Tm,3,F,-1,1.88,,0.88,1.33
Cs2RbVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Rb,1,V,3,F,-1,1.88,1.52,0.64,1.33
Cs2RbYbF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Yb,3,F,-1,1.88,1.52,0.868,1.33
Cs2RbYF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Cs,1,Rb,1,Y,3,F,-1,1.88,1.52,0.9,1.33
Cs3AlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Al,3,F,-1,1.88,1.67,0.535,1.33
Cs3BiCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Bi,3,Cl,-1,1.88,1.67,1.03,1.81
Cs3CrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Cr,3,F,-1,1.88,1.67,0.615,1.33
Cs3DyF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Dy,3,F,-1,1.88,1.67,0.912,1.33
Cs3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Fe,3,F,-1,1.88,1.67,0.55,1.33
Cs3GaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,Ga,3,F,-1,1.88,1.67,0.62,1.33
Cs3InF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,In,3,F,-1,1.88,1.67,0.8,1.33
Cs3VF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Cs,1,V,3,F,-1,1.88,1.67,0.64,1.33
Dy2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Dy,3,Co,2,Mn,4,O,-2,0.912,0.65,0.53,1.4
Dy2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Dy,3,Co,2,Pt,4,O,-2,0.912,0.65,0.625,1.4
Dy2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Dy,3,Cu,2,Mn,4,O,-2,0.912,0.73,0.53,1.4
Dy2NiMnO6,193184,Dy,3,Ni,2,Mn,4,O,-2,0.912,0.69,0.53,1.4
Dy2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Dy,3,Ni,2,Ru,4,O,-2,0.912,0.69,0.62,1.4
Er2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Er,3,Cu,2,Mn,4,O,-2,0.89,0.73,0.53,1.4
Er2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Er,3,Ni,2,Mn,4,O,-2,0.89,0.69,0.53,1.4
Er2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Er,3,Ni,2,Ru,4,O,-2,0.89,0.69,0.62,1.4
Eu2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Co,2,Mn,4,O,-2,0.947,0.65,0.53,1.4
Eu2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Co,2,Pt,4,O,-2,0.947,0.65,0.625,1.4
Eu2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Co,2,Ru,4,O,-2,0.947,0.65,0.62,1.4
Eu2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Cu,2,Mn,4,O,-2,0.947,0.73,0.53,1.4
Eu2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Cu,2,Ti,4,O,-2,0.947,0.73,0.605,1.4
Eu2HoTaO6,261634,Eu,2,Ho,3,Ta,5,O,-2,1.17,0.901,0.64,1.4
Eu2LiIrO6,414152,Eu,3,Li,1,Ir,5,O,-2,0.947,0.76,0.57,1.4
Eu2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Li,1,Ru,5,O,-2,0.947,0.76,0.565,1.4
Eu2MgIrO6,420874,Eu,3,Mg,2,Ir,4,O,-2,0.947,0.72,0.625,1.4
Eu2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Mg,2,Pt,4,O,-2,0.947,0.72,0.625,1.4
Eu2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Mn,3,Rh,3,O,-2,0.947,0.645,0.665,1.4
Eu2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Mn,2,Ti,4,O,-2,0.947,0.67,0.605,1.4
Eu2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Ni,2,Mn,4,O,-2,0.947,0.69,0.53,1.4
Eu2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Ni,2,Pt,4,O,-2,0.947,0.69,0.625,1.4
Eu2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Ni,2,Ru,4,O,-2,0.947,0.69,0.62,1.4
Eu2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Eu,3,Zn,2,Pt,4,O,-2,0.947,0.74,0.625,1.4
Eu3NbO6,261633,Eu,2,Eu,3,Nb,5,O,-2,1.17,0.947,0.64,1.4
Gd2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Co,2,Mn,4,O,-2,0.938,0.65,0.53,1.4
Gd2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Co,2,Pt,4,O,-2,0.938,0.65,0.625,1.4
Gd2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Co,2,Ru,4,O,-2,0.938,0.65,0.62,1.4
Gd2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Cu,2,Mn,4,O,-2,0.938,0.73,0.53,1.4
Gd2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Cu,2,Ti,4,O,-2,0.938,0.73,0.605,1.4
Gd2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Li,1,Ru,5,O,-2,0.938,0.76,0.565,1.4
Gd2MgIrO6,420875,Gd,3,Mg,2,Ir,4,O,-2,0.938,0.72,0.625,1.4
Gd2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Mg,2,Pt,4,O,-2,0.938,0.72,0.625,1.4
Gd2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Mn,3,Rh,3,O,-2,0.938,0.645,0.665,1.4
Gd2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Mn,2,Ti,4,O,-2,0.938,0.67,0.605,1.4
Gd2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Ni,2,Mn,4,O,-2,0.938,0.69,0.53,1.4
Gd2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Ni,2,Pt,4,O,-2,0.938,0.69,0.625,1.4
Gd2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Ni,2,Ru,4,O,-2,0.938,0.69,0.62,1.4
Gd2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Gd,3,Zn,2,Pt,4,O,-2,0.938,0.74,0.625,1.4
Gd2ZnTiO6,251934,Gd,3,Zn,2,Ti,4,O,-2,0.938,0.74,0.605,1.4
Ho2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Ho,3,Co,2,Mn,4,O,-2,0.901,0.65,0.53,1.4
Ho2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Ho,3,Co,2,Pt,4,O,-2,0.901,0.65,0.625,1.4
Ho2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Ho,3,Cu,2,Mn,4,O,-2,0.901,0.73,0.53,1.4
Ho2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Ho,3,Ni,2,Mn,4,O,-2,0.901,0.69,0.53,1.4
Ho2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Ho,3,Ni,2,Ru,4,O,-2,0.901,0.69,0.62,1.4
In2NiMnO6,237528,In,3,Ni,2,Mn,4,O,-2,0.8,0.69,0.53,1.4
K2CsAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Cs,1,Al,3,F,-1,1.64,1.67,0.535,1.33
K2CsCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Cs,1,Cr,3,F,-1,1.64,1.67,0.615,1.33
K2CsFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Cs,1,Fe,3,F,-1,1.64,1.67,0.55,1.33
K2CsGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Cs,1,Ga,3,F,-1,1.64,1.67,0.62,1.33
K2CsVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Cs,1,V,3,F,-1,1.64,1.67,0.64,1.33
K2LiCoF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,Co,3,F,-1,1.64,0.76,0.61,1.33
K2LiCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,Cr,3,F,-1,1.64,0.76,0.615,1.33
K2LiFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,Fe,3,F,-1,1.64,0.76,0.55,1.33
K2LiGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,Ga,3,F,-1,1.64,0.76,0.62,1.33
K2LiInF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,In,3,F,-1,1.64,0.76,0.8,1.33
K2LiScCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",K,1,Li,1,Sc,3,Cl,-1,1.64,0.76,0.745,1.81
K2LiTmCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",K,1,Li,1,Tm,3,Cl,-1,1.64,0.76,0.88,1.81
K2LiVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Li,1,V,3,F,-1,1.64,0.76,0.64,1.33
K2NaAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Na,1,Al,3,F,-1,1.64,1.02,0.535,1.33
K2NaCrF6,"Phys Solid State, 43, 1, 127-136 (2001)",K,1,Na,1,Cr,3,F,-1,1.64,1.02,0.615,1.33
K2NaFeF6,"Phys Solid State, 43, 1, 127-136 (2001)",K,1,Na,1,Fe,3,F,-1,1.64,1.02,0.55,1.33
K2NaGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Na,1,Ga,3,F,-1,1.64,1.02,0.62,1.33
K2NaScF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Na,1,Sc,3,F,-1,1.64,1.02,0.745,1.33
K2NaTmF6,"Prog. Solid State Chem. 14, 141-219 (1982)",K,1,Na,1,Tm,3,F,-1,1.64,1.02,0.88,1.33
K2NaVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Na,1,V,3,F,-1,1.64,1.02,0.64,1.33
K2NaYF6,"Prog. Solid State Chem. 14, 141-219 (1982)",K,1,Na,1,Y,3,F,-1,1.64,1.02,0.9,1.33
K2RbAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Rb,1,Al,3,F,-1,1.64,1.52,0.535,1.33
K2RbCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Rb,1,Cr,3,F,-1,1.64,1.52,0.615,1.33
K2RbFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Rb,1,Fe,3,F,-1,1.64,1.52,0.55,1.33
K2RbGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Rb,1,Ga,3,F,-1,1.64,1.52,0.62,1.33
K2RbVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,Rb,1,V,3,F,-1,1.64,1.52,0.64,1.33
K3BiCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,K,1,Bi,3,Cl,-1,1.64,1.38,1.03,1.81
K3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,K,1,Fe,3,F,-1,1.64,1.38,0.55,1.33
K3GaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,K,1,Ga,3,F,-1,1.64,1.38,0.62,1.33
K3GdF6,416295,K,1,K,1,Gd,3,F,-1,1.64,1.38,0.938,1.33
K3NdF6,"Mat. Sci. Eng. 24, 81-151 (1998)",K,1,K,1,Nd,3,F,-1,1.64,1.38,0.983,1.33
K3YF6,416296,K,1,K,1,Y,3,F,-1,1.64,1.38,0.9,1.33
La2CaTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ca,2,Ti,4,O,-2,1.36,1,0.605,1.4
La2CaZrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ca,2,Zr,4,O,-2,1.36,1,0.72,1.4
La2CoFeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,3,Fe,3,O,-2,1.36,0.61,0.55,1.4
La2CoIrO6,79495,La,3,Co,2,Ir,4,O,-2,1.36,0.65,0.625,1.4
La2CoMnO6,151837,La,3,Co,2,Mn,4,O,-2,1.36,0.65,0.53,1.4
La2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,2,Pt,4,O,-2,1.36,0.65,0.625,1.4
La2CoRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,3,Rh,3,O,-2,1.36,0.61,0.665,1.4
La2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,2,Ru,4,O,-2,1.36,0.65,0.62,1.4
La2CoTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,2,Ti,4,O,-2,1.36,0.65,0.605,1.4
La2CoV,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Co,2,V,4,O,-2,1.36,0.65,0.58,1.4
La2CrCoO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cr,3,Co,3,O,-2,1.36,0.615,0.61,1.4
La2CrFeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cr,3,Fe,3,O,-2,1.36,0.615,0.55,1.4
La2CrMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cr,3,Mn,3,O,-2,1.36,0.615,0.645,1.4
La2CrRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cr,3,Rh,3,O,-2,1.36,0.615,0.665,1.4
La2CuIrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Ir,4,O,-2,1.36,0.73,0.625,1.4
La2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Mn,4,O,-2,1.36,0.73,0.53,1.4
La2CuRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Rh,4,O,-2,1.36,0.73,0.6,1.4
La2CuRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Ru,4,O,-2,1.36,0.73,0.62,1.4
La2CuSnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Sn,4,O,-2,1.36,0.73,0.69,1.4
La2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Ti,4,O,-2,1.36,0.73,0.605,1.4
La2CuZrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Cu,2,Zr,4,O,-2,1.36,0.73,0.72,1.4
La2FeIrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,3,Ir,3,O,-2,1.36,0.55,0.68,1.4
La2FeMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,3,Mn,3,O,-2,1.36,0.55,0.645,1.4
La2FeRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,3,Rh,3,O,-2,1.36,0.55,0.665,1.4
La2FeRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,3,Ru,3,O,-2,1.36,0.55,0.68,1.4
La2FeTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,2,Ti,4,O,-2,1.36,0.61,0.605,1.4
La2FeVO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Fe,2,V,4,O,-2,1.36,0.61,0.58,1.4
